장소 POI에 대한 ID 구분 번호 체계,위치좌표 X축값 ,위치좌표 Y축값 ,종류 구분 체계 ,장소 명칭,전화번호,추가전화번호,팩스번호,주소,신규 거리명 주소,데이터기준일자
69572,126.568527,33.256902,자동차관련,대신부분정비카포스,,,,제주특별자치도 서귀포시 동홍동 511-11,제주특별자치도 서귀포시 동홍로 94,2015-12-31
69573,126.573652,33.258752,주택관련,충암뉴빌라3차,,,,제주특별자치도 서귀포시 동홍동 64-13,제주특별자치도 서귀포시 동홍중앙로90번길 13,2015-12-31
69574,126.573677,33.258394,주택관련,충암뉴빌라2차,,,,제주특별자치도 서귀포시 동홍동 81-1,제주특별자치도 서귀포시 동홍북로48번길 7,2015-12-31
69575,126.574552,33.258711,주택관련,충암뉴빌라5차,,,,제주특별자치도 서귀포시 동홍동 64-15,제주특별자치도 서귀포시 동홍동로 41-1,2015-12-31
69576,126.57054,33.259085,교육기관,재즈&클래식음악학원,,,,제주특별자치도 서귀포시 동홍동 60-1,제주특별자치도 서귀포시 동홍북로22번길 2,2015-12-31
69577,126.579227,33.255736,자동차관련,신흥카센터,,,,제주특별자치도 서귀포시 토평동 862-1,제주특별자치도 서귀포시 일주동로 8508,2015-12-31
69578,126.572952,33.256777,주택관련,태성빌라2차,,,,제주특별자치도 서귀포시 동홍동 413-6,제주특별자치도 서귀포시 동홍남로 44,2015-12-31
69579,126.522794,33.256968,금융기관,서호새마을금고본점,,,,제주특별자치도 서귀포시 서호동 806-11,제주특별자치도 서귀포시 서호로 33,2015-12-31
69580,126.616561,33.263519,금융기관,농협ATM,,,,제주특별자치도 서귀포시 하효동 147-10,제주특별자치도 서귀포시 효돈로 166,2015-12-31
69581,126.57269,33.258727,주택관련,충암뉴빌라4차,,,,제주특별자치도 서귀포시 동홍동 62-9,제주특별자치도 서귀포시 동홍중앙로90번길 7,2015-12-31
69582,126.563116,33.253786,금융기관,서귀포시축협(동흥지점),064-733-7371,,064-733-8371,제주특별자치도 서귀포시 동홍동 1499-22,제주특별자치도 서귀포시 일주동로 8544,2015-12-31
69583,126.569952,33.265826,쇼핑/편의,나비&플라워,,,,제주특별자치도 서귀포시 동홍동 1119-5,제주특별자치도 서귀포시 중산간동로 7924,2015-12-31
69584,126.613348,33.263977,금융기관,신협ATM,,,,제주특별자치도 서귀포시 신효동 828-4,제주특별자치도 서귀포시 효돈로 136,2015-12-31
69585,126.559441,33.25861,자동차관련,우림카정비,,,,제주특별자치도 서귀포시 서홍동 312-6,제주특별자치도 서귀포시 중앙로 159-1,2015-12-31
69586,126.57174,33.253336,음식점,아싸회집,,,,제주특별자치도 서귀포시 동홍동 648-11,제주특별자치도 서귀포시 동홍중앙로 29-1,2015-12-31
69587,126.524519,33.255877,금융기관,서귀포농협ATM서부지점,,,,제주특별자치도 서귀포시 호근동 1812,제주특별자치도 서귀포시 서호호근로 96,2015-12-31
69588,126.508245,33.25506,금융기관,농협ATM,,,,제주특별자치도 서귀포시 강정동 155,제주특별자치도 서귀포시 신중로 28,2015-12-31
69589,126.224807,33.285969,도로시설,무릉2리오거리,,,,제주특별자치도 서귀포시 대정읍 무릉리 4097,제주특별자치도 서귀포시 무릉사장로23번길 16,2015-12-31
69590,126.201222,33.271387,금융기관,대정농협무릉지소,,,,제주특별자치도 서귀포시 대정읍 무릉리 2907-1,제주특별자치도 서귀포시 서삼중로 105,2015-12-31
69591,126.200997,33.271478,쇼핑/편의,하나로마트무릉지점,,,,제주특별자치도 서귀포시 대정읍 무릉리 3288-2,,2015-12-31
69592,126.370632,33.266215,쇼핑/편의,하나로마트창천지점,,,,제주특별자치도 서귀포시 안덕면 창천리 153-1,제주특별자치도 서귀포시 한창로 13,2015-12-31
69593,126.359958,33.277572,자동차관련,SKLPG안덕충전소,,,,제주특별자치도 서귀포시 안덕면 상창리 1312-1,제주특별자치도 서귀포시 한창로 178,2015-12-31
69594,126.34702,33.316276,공공기관,제주무선수신소,,,,제주특별자치도 서귀포시 안덕면 동광리 397,,2015-12-31
69595,126.336097,33.272389,관광/숙박,눈오름팬션,,,,제주특별자치도 서귀포시 안덕면 상창리 2770,,2015-12-31
69596,126.305225,33.257831,문화/종교/예술,덕수교회,,,,제주특별자치도 서귀포시 안덕면 덕수리 2148,제주특별자치도 서귀포시 덕수서로68번길 3-19,2015-12-31
69597,126.304263,33.260373,쇼핑/편의,오케이영덕편의점,,,,제주특별자치도 서귀포시 안덕면 덕수리 2118-1,,2015-12-31
69598,126.27894,33.272571,쇼핑/편의,구억이십오시,,,,제주특별자치도 서귀포시 대정읍 보성리 1055-10,,2015-12-31
69599,126.329973,33.257515,도로시설,안덕면주민자치센타입구,,,,제주특별자치도 서귀포시 안덕면 화순리 2029,,2015-12-31
69600,126.911056,33.442621,공공기관,성산주민자치센터,,,,제주특별자치도 서귀포시 성산읍 고성리 1023-2,제주특별자치도 서귀포시 일주동로 4330,2015-12-31
69601,126.909556,33.435746,자동차관련,기아자동차오토큐성산점,,,,제주특별자치도 서귀포시 성산읍 고성리 1745-2,제주특별자치도 서귀포시 일주동로 4402,2015-12-31
69602,126.843477,33.338123,쇼핑/편의,서귀포위너스카트클럽세븐일레븐,,,,제주특별자치도 서귀포시 표선면 하천리 285-2,제주특별자치도 서귀포시 일주동로 5681,2015-12-31
69603,126.765334,33.299309,쇼핑/편의,행운부동산사무소,,,,제주특별자치도 서귀포시 남원읍 신흥리 173-6,,2015-12-31
69604,126.62581,33.263777,자동차관련,남원넥센타이어,,,,제주특별자치도 서귀포시 남원읍 하례리 348-1,제주특별자치도 서귀포시 일주동로 8052,2015-12-31
69605,126.602949,33.260719,자동차관련,동양농기계,,,,제주특별자치도 서귀포시 신효동 1323,제주특별자치도 서귀포시 일주동로 8278,2015-12-31
69606,126.914956,33.448337,쇼핑/편의,성산일출부동산사무소,,,,제주특별자치도 서귀포시 성산읍 고성리 1119-2,제주특별자치도 서귀포시 고성오조로 51,2015-12-31
69607,126.800479,33.392241,금융기관,제주은행ATM,,,,제주특별자치도 서귀포시 표선면 성읍리 1626-2,제주특별자치도 서귀포시 성읍정의현로 110,2015-12-31
69608,126.800879,33.392583,금융기관,신협ATM,,,,제주특별자치도 서귀포시 표선면 성읍리 3305-21,제주특별자치도 서귀포시 서성일로 8,2015-12-31
69609,126.801004,33.392791,쇼핑/편의,씨유제주성읍점,064-787-2160,,,제주특별자치도 서귀포시 표선면 성읍리 3305-3,제주특별자치도 서귀포시 서성일로 10,2015-12-31
69610,126.914368,33.44997,음식점,일오삼야식,,,,제주특별자치도 서귀포시 성산읍 고성리 2747,제주특별자치도 서귀포시 고성동서로56번길 11-1,2015-12-31
69611,126.277877,33.268396,주택관련,KIS빌리지,,,,제주특별자치도 서귀포시 대정읍 안성리 1985,제주특별자치도 서귀포시 추사로38번길 214,2015-12-31
69612,126.384306,33.264399,쇼핑/편의,놀부부동산사무소,,,,제주특별자치도 서귀포시 상예동 2735-1,제주특별자치도 서귀포시 일주서로 1206,2015-12-31
69613,126.413541,33.257766,쇼핑/편의,서귀포컨벤션부동산사무소,,,,제주특별자치도 서귀포시 색달동 2276-2,제주특별자치도 서귀포시 색달중앙로 25,2015-12-31
69614,126.522707,33.246869,쇼핑/편의,명문부동산사무소,,,,제주특별자치도 서귀포시 서호동 972-2,,2015-12-31
69615,126.555854,33.252136,쇼핑/편의,우성부동산사무소,,,,제주특별자치도 서귀포시 서귀동 331-2,제주특별자치도 서귀포시 일주동로 8729,2015-12-31
69616,126.556566,33.252244,쇼핑/편의,에이스부동산사무소,,,,제주특별자치도 서귀포시 서귀동 330-40,제주특별자치도 서귀포시 일주동로 8723,2015-12-31
69617,126.559503,33.252686,쇼핑/편의,수림부동산,064-733-6273,,,제주특별자치도 서귀포시 서귀동 301-16,제주특별자치도 서귀포시 일주동로 8695,2015-12-31
69618,126.563103,33.253394,쇼핑/편의,만평부동산사무소,,,,제주특별자치도 서귀포시 서귀동 283-9,제주특별자치도 서귀포시 일주동로 8659,2015-12-31
69619,126.561003,33.254227,음식점,은정회집,,,,제주특별자치도 서귀포시 동홍동 1485-25,제주특별자치도 서귀포시 중앙로 108,2015-12-31
69620,126.561828,33.245662,음식점,이브엘세바서귀점,,,,제주특별자치도 서귀포시 서귀동 451-1,제주특별자치도 서귀포시 태평로371번길 11,2015-12-31
69621,126.568653,33.249028,음식점,동원참치식당서귀포전문점,,,,제주특별자치도 서귀포시 서귀동 251-3,제주특별자치도 서귀포시 동홍로8번길 8-1,2015-12-31
69622,126.566816,33.238396,교통시설,서귀포여객선터미널,,,,제주특별자치도 서귀포시 서귀동 758-4,제주특별자치도 서귀포시 칠십리로72번길 14,2015-12-31
69623,126.565366,33.245287,쇼핑/편의,보광부동산사무소,,,,제주특별자치도 서귀포시 서귀동 552-2,,2015-12-31
69624,126.567415,33.24967,음식점,창호네회집,,,,제주특별자치도 서귀포시 서귀동 254-6,제주특별자치도 서귀포시 동문동로 2,2015-12-31
69625,126.558316,33.252219,쇼핑/편의,칠십리부동산사무소,,,,제주특별자치도 서귀포시 서귀동 302-21,제주특별자치도 서귀포시 중앙로89번길 22,2015-12-31
69626,126.559091,33.251819,의료/복지,서귀포다문화가족지원센터,064-762-1141,,064-732-1141,제주특별자치도 서귀포시 서귀동 303-12,제주특별자치도 서귀포시 서문서로55번길 2,2015-12-31
69627,126.562828,33.249778,쇼핑/편의,씨유,,,,제주특별자치도 서귀포시 서귀동 277-10,제주특별자치도 서귀포시 중정로61번길 22,2015-12-31
69628,126.5287,33.511032,쇼핑/편의,씨유제주성지점,064-757-4999,,,제주특별자치도 제주시 일도일동 1100-4,제주특별자치도 제주시 중앙로13길 34-10,2015-12-31
69629,126.5267,33.513898,관광/숙박,제주2호스텔코리아,,,,제주특별자치도 제주시 일도일동 1331-1,제주특별자치도 제주시 관덕로15길 7-1,2015-12-31
69630,126.525388,33.514956,쇼핑/편의,제주보티첼리,,,,제주특별자치도 제주시 일도일동 1298-6,제주특별자치도 제주시 중앙로7길 3,2015-12-31
69631,126.526713,33.513257,금융기관,한국스탠다드차타드은행ATM,,,,제주특별자치도 제주시 일도일동 1476-11,제주특별자치도 제주시 관덕로 67,2015-12-31
69632,126.527,33.513565,쇼핑/편의,제일편의점,,,,제주특별자치도 제주시 일도일동 1477-10,,2015-12-31
69633,126.523676,33.513332,교육기관,개성연출미용직업학교,,,,제주특별자치도 제주시 일도일동 1413-1,제주특별자치도 제주시 관덕로 39,2015-12-31
69634,126.52575,33.51494,쇼핑/편의,티엔지티,064-757-2545,,,제주특별자치도 제주시 일도일동 1299-8,제주특별자치도 제주시 중앙로7길 9,2015-12-31
69635,126.525288,33.514965,쇼핑/편의,제주랜드로바,,,,제주특별자치도 제주시 일도일동 1298-17,,2015-12-31
69636,126.525663,33.51514,쇼핑/편의,제주에스콰이아,,,,제주특별자치도 제주시 일도일동 1299-1,제주특별자치도 제주시 관덕로11길 24,2015-12-31
69637,126.527413,33.514865,음식점,달마갈비,064-725-5244,,,제주특별자치도 제주시 일도일동 1220-2,제주특별자치도 제주시 중앙로7길 25,2015-12-31
69638,126.525875,33.512948,쇼핑/편의,티월드화신대리점,,,,제주특별자치도 제주시 일도일동 1476-76,,2015-12-31
69639,126.524888,33.514481,쇼핑/편의,JNB제주점,,,,제주특별자치도 제주시 일도일동 1280-23,,2015-12-31
69640,126.554311,33.502408,교통시설,제주시농산물공판장주차장,,,,제주특별자치도 제주시 일도이동 2,,2015-12-31
69641,126.543199,33.506474,"공원/산/동,식물원",제십구호어린이공원,,,,제주특별자치도 제주시 일도이동 405-3,,2015-12-31
69642,126.563916,33.25022,음식점,놀이터식당,,,,제주특별자치도 서귀포시 서귀동 340,,2015-12-31
69643,126.562478,33.253661,의료/복지,수약국,064-762-7113,,,제주특별자치도 서귀포시 동홍동 1542-1,제주특별자치도 서귀포시 일주동로 8666,2015-12-31
69644,126.568902,33.256944,기업,서귀포건설제비표페인트,,,,제주특별자치도 서귀포시 동홍동 508-25,제주특별자치도 서귀포시 동홍로90번길 7-5,2015-12-31
69645,126.571977,33.257794,금융기관,IBK기업은행ATM,,,,제주특별자치도 서귀포시 동홍동 93-2,제주특별자치도 서귀포시 동홍중앙로 77,2015-12-31
69646,126.331486,33.246466,교통시설,씨제이택배제주저남대리점,,,,제주특별자치도 서귀포시 안덕면 화순리 1056-1,제주특별자치도 서귀포시 화순로 140-1,2015-12-31
69647,126.271692,33.218019,음식점,알뜨르카페,,,,제주특별자치도 서귀포시 대정읍 상모리 2063-8,제주특별자치도 서귀포시 송악관광로 203,2015-12-31
69648,126.255405,33.225826,쇼핑/편의,온나라부동산사무소,,,,제주특별자치도 서귀포시 대정읍 하모리 1569-10,제주특별자치도 서귀포시 동일하모로 225,2015-12-31
69649,126.254818,33.225842,쇼핑/편의,으뜸부동산사무소,,,,제주특별자치도 서귀포시 대정읍 하모리 1568-8,제주특별자치도 서귀포시 동일하모로 221,2015-12-31
69650,126.256805,33.225726,쇼핑/편의,엘지전자모슬포점,,,,제주특별자치도 서귀포시 대정읍 상모리 3852-4,제주특별자치도 서귀포시 상모대서로 29,2015-12-31
69651,126.256793,33.225368,쇼핑/편의,씨유모슬포점,064-794-5077,,,제주특별자치도 서귀포시 대정읍 상모리 3854-8,제주특별자치도 서귀포시 상모대서로 25,2015-12-31
69652,126.252906,33.225726,쇼핑/편의,거성부동산사무소,,,,제주특별자치도 서귀포시 대정읍 하모리 1417-6,제주특별자치도 서귀포시 동일하모로 204,2015-12-31
69653,126.250756,33.218418,음식점,성안회집,,,,제주특별자치도 서귀포시 대정읍 하모리 770-39,제주특별자치도 서귀포시 하모항구로 54,2015-12-31
69654,126.252468,33.217668,음식점,어전회집,,,,제주특별자치도 서귀포시 대정읍 하모리 2138-1,제주특별자치도 서귀포시 최남단해안로 31,2015-12-31
69655,126.257705,33.211511,음식점,하문,,,,제주특별자치도 서귀포시 대정읍 하모리 636-5,,2015-12-31
69656,126.28979,33.206678,쇼핑/편의,송악산세븐일레븐,,,,제주특별자치도 서귀포시 대정읍 상모리 133-8,제주특별자치도 서귀포시 형제해안로 322-1,2015-12-31
